日期,縣市,801 KW以上售電量(度),801 KW以上抄表戶數,801 KW以上用電佔比(%),小於等於800 KW售電量(度),小於等於800 KW抄表戶數,小於等於800 KW用電佔比(%),表燈營業用電售電量(度),表燈營業用電抄表戶數,表燈營業用電用電佔比(%),合計
2019年10月,金門縣,2160800,3,0.0003,1658901,287,0.001,176512,183,0.0007,3996213
2019年10月,連江縣,0,0,0,607199,59,0.0004,35449,17,0.0001,642648
2019年10月,合計,8214750591,3506,1,1695514239,85151,1,243549484,70015,1,10153814314
2019年09月,新北市,231700820,206,0.0291,247218307,14880,0.1463,76354521,16563,0.2601,555273648
2019年09月,台北市,22590600,27,0.0028,24798203,2025,0.0147,24754307,6476,0.0843,72143110
2019年09月,桃園市,1248217545,718,0.1569,268367203,7533,0.1589,33008223,6191,0.1124,1549592971
2019年09月,台中市,1324029122,405,0.1665,258005177,12383,0.1527,78002291,17564,0.2657,1660036590
2019年09月,台南市,1415107464,405,0.1779,207386851,10689,0.1228,13118248,4851,0.0447,1635612563
2019年09月,高雄市,1262803238,522,0.1588,159251985,6146,0.0943,22553487,6915,0.0768,1444608710
2019年09月,宜蘭縣,101704612,61,0.0128,28345249,1246,0.0168,1277408,796,0.0044,131327269
2019年09月,新竹縣,562102978,216,0.0707,58354569,1740,0.0345,4717356,1299,0.0161,625174903
2019年09月,苗栗縣,370887295,136,0.0466,42161965,1308,0.025,4780373,1396,0.0163,417829633
2019年09月,彰化縣,303810238,285,0.0382,178778536,15805,0.1058,18877758,6956,0.0643,501466532
2019年09月,南投縣,67205298,88,0.0085,29625668,1160,0.0175,1824321,762,0.0062,98655287
2019年09月,雲林縣,205371628,87,0.0258,43810840,2407,0.0259,2437002,1077,0.0083,251619470
2019年09月,嘉義縣,44997704,61,0.0057,40454907,2066,0.0239,2669148,1114,0.0091,88121759
2019年09月,屏東縣,64162980,122,0.0081,38172957,1687,0.0226,2967978,1103,0.0101,105303915
2019年09月,台東縣,7445500,3,0.0009,2229586,338,0.0013,349123,276,0.0012,10024209
2019年09月,花蓮縣,64252680,15,0.0081,10718909,581,0.0063,844444,419,0.0029,75816033
2019年09月,基隆市,9273800,15,0.0012,9839971,368,0.0058,772407,394,0.0026,19886178
2019年09月,新竹市,641167928,124,0.0806,31873245,1551,0.0189,2775388,923,0.0095,675816561
2019年09月,嘉義市,2431920,5,0.0003,4954802,568,0.0029,1111955,630,0.0038,8498677
2019年09月,澎湖縣,1668000,1,0.0002,2688289,261,0.0016,162499,203,0.0006,4518788
2019年09月,金門縣,2287400,3,0.0003,1717773,286,0.001,209490,206,0.0007,4214663
2019年09月,連江縣,0,0,0,629068,59,0.0004,25203,14,0.0001,654271
2019年09月,合計,7953218750,3505,1,1689384060,85087,1,293592930,76128,1,9936195740
2019年08月,新北市,248285798,207,0.0293,257682819,14817,0.1448,62723614,15097,0.2496,568692231
2019年08月,台北市,24635300,27,0.0029,25743756,2016,0.0145,12616407,4318,0.0502,62995463
2019年08月,桃園市,1356148576,719,0.16,285123637,7238,0.1602,28936359,5832,0.1151,1670208572
2019年08月,台中市,1402241713,407,0.1655,274789068,12355,0.1544,66395545,14989,0.2642,1743426326
2019年08月,台南市,1490893300,405,0.1759,218358200,10677,0.1227,14490655,5294,0.0577,1723742155
2019年08月,高雄市,1324369445,522,0.1563,168572267,6132,0.0947,24040834,6836,0.0957,1516982546
2019年08月,宜蘭縣,107541916,61,0.0127,30700022,1245,0.0173,1750865,1063,0.007,139992803
2019年08月,新竹縣,608742690,216,0.0718,61791820,1729,0.0347,3815435,1331,0.0152,674349945
2019年08月,苗栗縣,387229676,136,0.0457,44095711,1290,0.0248,3230702,1061,0.0129,434556089
2019年08月,彰化縣,345409068,284,0.0408,188227109,15814,0.1058,16841514,6966,0.067,550477691
2019年08月,南投縣,72437690,90,0.0085,30492797,1151,0.0171,2404577,1035,0.0096,105335064
2019年08月,雲林縣,217299864,87,0.0256,46031172,2397,0.0259,2399974,1045,0.0095,265731010
2019年08月,嘉義縣,47768020,60,0.0056,42154227,1991,0.0237,2706877,1042,0.0108,92629124
2019年08月,屏東縣,66255935,121,0.0078,39070174,1689,0.022,2303890,1035,0.0092,107629999
2019年08月,台東縣,8034201,3,0.0009,2430902,332,0.0014,307076,309,0.0012,10772179
2019年08月,花蓮縣,66456944,16,0.0078,11102116,571,0.0062,607027,465,0.0024,78166087
2019年08月,基隆市,9594390,14,0.0011,9952196,364,0.0056,1002925,457,0.004,20549511
2019年08月,新竹市,683591292,124,0.0807,33158399,1547,0.0186,3223433,982,0.0128,719973124
2019年08月,嘉義市,2703792,5,0.0003,4961300,558,0.0028,1197962,626,0.0048,8863054
2019年08月,澎湖縣,1708000,1,0.0002,2688920,258,0.0015,151562,190,0.0006,4548482
2019年08月,金門縣,2139400,3,0.0003,1695051,286,0.001,153975,188,0.0006,3988426
2019年08月,連江縣,0,0,0,728902,59,0.0004,38713,17,0.0002,767615
2019年08月,合計,8473487010,3508,1,1779550565,84516,1,251339921,70178,1,10504377496
2019年07月,新北市,249855516,207,0.0295,240338550,14545,0.1389,64972706,16725,0.2483,555166772
2019年07月,台北市,23976100,26,0.0028,23976495,2010,0.0139,20452029,6531,0.0782,68404624
2019年07月,桃園市,1362413796,713,0.1606,267935617,6947,0.1549,29619653,6253,0.1132,1659969066
2019年07月,台中市,1400735418,403,0.1651,271081558,12331,0.1567,71998224,17675,0.2752,1743815200
2019年07月,台南市,1480101215,406,0.1745,217759270,10630,0.1259,12201712,4864,0.0466,1710062197
2019年07月,高雄市,1311122077,524,0.1546,170937243,6115,0.0988,21169006,6857,0.0809,1503228326
2019年07月,宜蘭縣,109262992,60,0.0129,30691993,1213,0.0177,1073203,799,0.0041,141028188
2019年07月,新竹縣,618301229,216,0.0729,60584523,1728,0.035,4001568,1282,0.0153,682887320
2019年07月,苗栗縣,381740384,137,0.045,45837188,1282,0.0265,4183178,1392,0.016,431760750
2019年07月,彰化縣,362073560,284,0.0427,182477224,15819,0.1055,17287946,6938,0.0661,561838730
2019年07月,南投縣,74181048,91,0.0087,30055718,1118,0.0174,1648255,772,0.0063,105885021
2019年07月,雲林縣,214702892,87,0.0253,45070241,2364,0.0261,2252732,1087,0.0086,262025865
2019年07月,嘉義縣,49600460,60,0.0058,39712846,1963,0.023,2493435,1135,0.0095,91806741
2019年07月,屏東縣,67023330,119,0.0079,38593762,1666,0.0223,2930805,1111,0.0112,108547897
2019年07月,台東縣,8504257,3,0.001,2586018,332,0.0015,275835,285,0.0011,11366110
2019年07月,花蓮縣,70877724,16,0.0084,11172469,551,0.0065,749493,416,0.0029,82799686
2019年07月,基隆市,10046477,14,0.0012,9674075,364,0.0056,611757,397,0.0023,20332309
2019年07月,新竹市,681720081,124,0.0804,32319024,1546,0.0187,2331357,924,0.0089,716370462
2019年07月,嘉義市,2701992,5,0.0003,4174484,556,0.0024,1050344,633,0.004,7926820
2019年07月,澎湖縣,1678800,1,0.0002,2694335,257,0.0016,151498,207,0.0006,4524633
2019年07月,金門縣,2509200,3,0.0003,1597320,285,0.0009,152467,202,0.0006,4258987
2019年07月,連江縣,0,0,0,670500,59,0.0004,16768,14,0.0001,687268
2019年07月,合計,8483128548,3499,1,1729940453,83681,1,261623971,76499,1,10474692972
2019年06月,新北市,228564642,205,0.0284,223281921,14486,0.1394,54855661,15227,0.2393,506702224
2019年06月,台北市,22902900,27,0.0028,21977067,2007,0.0137,10261477,4321,0.0448,55141444
2019年06月,桃園市,1286665107,715,0.16,243108208,6920,0.1518,25710320,5881,0.1122,1555483635
2019年06月,台中市,1315904959,398,0.1637,251042397,12265,0.1568,62834253,15027,0.2741,1629781609
2019年06月,台南市,1398493416,404,0.1739,203726607,10625,0.1272,13849778,5269,0.0604,1616069801
2019年06月,高雄市,1281625594,522,0.1594,158957290,6114,0.0993,23246500,6799,0.1014,1463829384
2019年06月,宜蘭縣,102734581,60,0.0128,25624766,1190,0.016,1460076,1052,0.0064,129819423
2019年06月,新竹縣,582885498,216,0.0725,60014336,1725,0.0375,3231023,1327,0.0141,646130857
2019年06月,苗栗縣,362401548,137,0.0451,39816833,1283,0.0249,2848411,1058,0.0124,405066792
2019年06月,彰化縣,336779464,281,0.0419,171777946,15822,0.1073,15554867,6938,0.0679,524112277
2019年06月,南投縣,67813400,89,0.0084,26690545,1108,0.0167,2291212,1045,0.01,96795157
2019年06月,雲林縣,206208636,86,0.0256,41868548,2362,0.0261,2214221,1047,0.0097,250291405
2019年06月,嘉義縣,46005840,60,0.0057,38194926,1955,0.0238,2625204,1042,0.0115,86825970
2019年06月,屏東縣,61955350,115,0.0077,35981956,1626,0.0225,2389674,1043,0.0104,100326980
2019年06月,台東縣,7642700,3,0.001,2367357,331,0.0015,242668,312,0.0011,10252725
2019年06月,花蓮縣,72515044,16,0.009,9510107,541,0.0059,538209,450,0.0023,82563360
2019年06月,基隆市,8927825,14,0.0011,8718668,362,0.0054,845677,461,0.0037,18492170
2019年06月,新竹市,644281795,124,0.0801,29878696,1548,0.0187,2843597,991,0.0124,677004088
2019年06月,嘉義市,2589432,5,0.0003,3948514,556,0.0025,1100533,614,0.0048,7638479
2019年06月,澎湖縣,1435200,1,0.0002,2845650,257,0.0018,106792,187,0.0005,4387642
2019年06月,金門縣,2453000,3,0.0003,1533512,281,0.001,131159,182,0.0006,4117671
2019年06月,連江縣,0,0,0,640196,59,0.0004,27457,18,0.0001,667653
2019年06月,合計,8040785931,3481,1,1601506046,83423,1,229208769,70291,1,9871500746
2019年05月,新北市,236878552,210,0.0285,225496522,14470,0.1352,58351096,16829,0.2412,520726170
2019年05月,台北市,23472500,28,0.0028,21318797,2008,0.0128,17174734,6561,0.071,61966031
2019年05月,桃園市,1330002885,718,0.16,252133607,6904,0.1512,27600659,6279,0.1141,1609737151
2019年05月,台中市,1365929636,396,0.1644,260070639,12261,0.156,69447385,17694,0.2871,1695447660
2019年05月,台南市,1438672815,404,0.1731,215502710,10620,0.1292,11141160,4844,0.0461,1665316685
2019年05月,高雄市,1328921837,522,0.1599,176996255,6094,0.1061,20033368,6815,0.0828,1525951460
2019年05月,宜蘭縣,101211016,61,0.0122,26175408,1186,0.0157,992990,797,0.0041,128379414
2019年05月,新竹縣,584786044,216,0.0704,55220451,1726,0.0331,3528713,1289,0.0146,643535208
2019年05月,苗栗縣,397617630,137,0.0478,45193126,1282,0.0271,3910874,1385,0.0162,446721630
2019年05月,彰化縣,359205268,278,0.0432,179904826,15816,0.1079,16262355,6924,0.0672,555372449
2019年05月,南投縣,69947716,89,0.0084,28110406,1109,0.0169,1631425,770,0.0067,99689547
2019年05月,雲林縣,217128420,87,0.0261,42438831,2352,0.0254,2099008,1098,0.0087,261666259
2019年05月,嘉義縣,46913140,60,0.0056,42626712,1950,0.0256,2348384,1123,0.0097,91888236
2019年05月,屏東縣,66459860,113,0.008,37618200,1618,0.0226,2840663,1116,0.0117,106918723
2019年05月,台東縣,8423400,3,0.001,2474126,329,0.0015,255721,275,0.0011,11153247
2019年05月,花蓮縣,72162693,16,0.0087,9689052,541,0.0058,675949,417,0.0028,82527694
2019年05月,基隆市,8943453,14,0.0011,8830386,360,0.0053,526959,398,0.0022,18300798
2019年05月,新竹市,647668048,124,0.0779,29003458,1543,0.0174,1874123,932,0.0077,678545629
2019年05月,嘉義市,2736592,5,0.0003,4048180,553,0.0024,920335,638,0.0038,7705107
2019年05月,澎湖縣,1522000,1,0.0002,2674752,257,0.0016,121227,215,0.0005,4317979
2019年05月,金門縣,2172600,3,0.0003,1473917,279,0.0009,128102,205,0.0005,3774619
2019年05月,連江縣,0,0,0,612760,57,0.0004,14167,17,0.0001,626927
2019年05月,合計,8310776105,3485,1,1667613121,83315,1,241879397,76621,1,10220268623
2019年04月,新北市,222417101,206,0.028,212046769,14455,0.1357,45349152,15316,0.2356,479813022
2019年04月,台北市,22167600,29,0.0028,19444664,2004,0.0124,7976169,4325,0.0414,49588433
2019年04月,桃園市,1263848503,720,0.1591,232432277,6882,0.1487,22256274,5910,0.1156,1518537054
2019年04月,台中市,1307635653,393,0.1646,239686292,12256,0.1534,53374740,14982,0.2772,1600696685
2019年04月,台南市,1361715347,404,0.1714,195224298,10612,0.1249,11190307,5242,0.0581,1568129952
2019年04月,高雄市,1301704779,522,0.1638,182370611,6080,0.1167,19857144,6770,0.1031,1503932534
2019年04月,宜蘭縣,89445997,60,0.0113,24446249,1185,0.0156,1292348,1048,0.0067,115184594
2019年04月,新竹縣,556529586,215,0.07,50550006,1727,0.0323,2585210,1319,0.0134,609664802
2019年04月,苗栗縣,387597758,137,0.0488,41019292,1280,0.0262,2495625,1057,0.013,431112675
2019年04月,彰化縣,339104540,278,0.0427,166883654,15807,0.1068,13500032,6913,0.0701,519488226
2019年04月,南投縣,67439176,89,0.0085,26092854,1094,0.0167,1943698,1059,0.0101,95475728
2019年04月,雲林縣,207177884,86,0.0261,38625136,2346,0.0247,1853806,1029,0.0096,247656826
2019年04月,嘉義縣,41896144,60,0.0053,45686983,1943,0.0292,2168386,1024,0.0113,89751513
2019年04月,屏東縣,62639056,115,0.0079,34070786,1610,0.0218,1919739,1038,0.01,98629581
2019年04月,台東縣,7697300,3,0.001,2401100,331,0.0015,205231,307,0.0011,10303631
2019年04月,花蓮縣,72376744,16,0.0091,9547260,542,0.0061,468078,441,0.0024,82392082
2019年04月,基隆市,8718195,14,0.0011,8034004,356,0.0051,710066,467,0.0037,17462265
2019年04月,新竹市,619954719,124,0.078,26798142,1537,0.0171,2290873,992,0.0119,649043734
2019年04月,嘉義市,2633336,5,0.0003,3608044,554,0.0023,863138,623,0.0045,7104518
2019年04月,澎湖縣,1950800,2,0.0002,1791899,255,0.0011,74251,188,0.0004,3816950
2019年04月,金門縣,1223600,3,0.0002,1315203,277,0.0008,123482,172,0.0006,2662285
2019年04月,連江縣,0,0,0,587329,56,0.0004,20210,19,0.0001,607539
2019年04月,合計,7945873818,3481,1,1562662852,83189,1,192517959,70241,1,9701054629
2019年03月,新北市,231473020,207,0.0289,190588335,14450,0.1293,49460094,16922,0.2423,471521449
2019年03月,台北市,21153120,30,0.0026,17696273,2001,0.012,14119611,6603,0.0692,52969004
2019年03月,桃園市,1271908077,721,0.1589,224596242,6858,0.1524,23976876,6287,0.1175,1520481195
2019年03月,台中市,1336436828,396,0.167,223771447,12190,0.1518,57959005,17637,0.284,1618167280
2019年03月,台南市,1357401986,406,0.1696,187590372,10579,0.1273,9447406,4779,0.0463,1554439764
2019年03月,高雄市,1335158244,525,0.1668,161961878,6059,0.1099,16648088,6790,0.0816,1513768210
2019年03月,宜蘭縣,108503296,60,0.0136,24548605,1184,0.0167,894528,792,0.0044,133946429
2019年03月,新竹縣,554899262,214,0.0693,47025254,1723,0.0319,2929075,1271,0.0144,604853591
2019年03月,苗栗縣,361185855,140,0.0451,38678790,1278,0.0262,3432981,1366,0.0168,403297626
2019年03月,彰化縣,344166424,277,0.043,160003784,15804,0.1085,13721452,6878,0.0672,517891660
2019年03月,南投縣,64513372,89,0.0081,26020837,1096,0.0177,1432830,765,0.007,91967039
2019年03月,雲林縣,207374180,84,0.0259,37460472,2344,0.0254,1780056,1081,0.0087,246614708
2019年03月,嘉義縣,43639560,61,0.0055,49796208,1936,0.0338,2114480,1119,0.0104,95550248
2019年03月,屏東縣,60902800,114,0.0076,32716486,1603,0.0222,2311260,1097,0.0113,95930546
2019年03月,台東縣,8255200,3,0.001,2404426,329,0.0016,236248,281,0.0012,10895874
2019年03月,花蓮縣,69768333,15,0.0087,9869235,540,0.0067,592798,411,0.0029,80230366
2019年03月,基隆市,8464523,13,0.0011,7743895,359,0.0053,458845,399,0.0022,16667263
2019年03月,新竹市,613907756,124,0.0767,24821444,1539,0.0168,1528397,929,0.0075,640257597
2019年03月,嘉義市,2741120,5,0.0003,3343787,553,0.0023,764023,625,0.0037,6848930
2019年03月,澎湖縣,1979200,2,0.0002,1636710,254,0.0011,106862,213,0.0005,3722772
2019年03月,金門縣,906400,3,0.0001,1215728,277,0.0008,166813,197,0.0008,2288941
2019年03月,連江縣,0,0,0,605215,57,0.0004,13484,15,0.0001,618699
2019年03月,合計,8004738556,3489,1,1474095423,83013,1,204095212,76457,1,9682929191
2019年02月,新北市,174351126,206,0.0261,167634523,14446,0.1377,46514105,15377,0.2389,388499754
2019年02月,台北市,17741440,28,0.0027,16951184,2000,0.0139,8163338,4332,0.0419,42855962
2019年02月,桃園市,1045964746,719,0.1567,177955613,6832,0.1462,22759618,5945,0.1169,1246679977
2019年02月,台中市,1113948887,396,0.1669,185092760,12189,0.1521,53908475,14959,0.2769,1352950122
2019年02月,台南市,1153067339,404,0.1727,150730654,10580,0.1238,11138938,5208,0.0572,1314936931
2019年02月,高雄市,1133831247,524,0.1698,139866671,6050,0.1149,19556460,6708,0.1005,1293254378
2019年02月,宜蘭縣,70522616,59,0.0106,19384150,1190,0.0159,1315049,1009,0.0068,91221815
2019年02月,新竹縣,474088225,214,0.071,41531248,1720,0.0341,2664156,1334,0.0137,518283629
2019年02月,苗栗縣,293020783,142,0.0439,29606079,1275,0.0243,2508072,1047,0.0129,325134934
2019年02月,彰化縣,261786944,280,0.0392,133167624,15798,0.1094,13422846,6871,0.0689,408377414
2019年02月,南投縣,48174036,89,0.0072,20591019,1096,0.0169,1911320,1037,0.0098,70676375
2019年02月,雲林縣,173327916,84,0.026,31277362,2341,0.0257,1868456,1025,0.0096,206473734
2019年02月,嘉義縣,33297300,60,0.005,31528539,1926,0.0259,2153049,1003,0.0111,66978888
2019年02月,屏東縣,47966981,114,0.0072,27371031,1598,0.0225,1889784,1047,0.0097,77227796
2019年02月,台東縣,6864900,3,0.001,2145868,329,0.0018,220917,295,0.0011,9231685
2019年02月,花蓮縣,67460900,15,0.0101,7183065,540,0.0059,478222,446,0.0025,75122187
2019年02月,基隆市,6828898,13,0.001,6835321,360,0.0056,705566,466,0.0036,14369785
2019年02月,新竹市,549657644,124,0.0823,21765711,1543,0.0179,2383838,996,0.0122,573807193
2019年02月,嘉義市,1908176,5,0.0003,3125725,551,0.0026,894443,605,0.0046,5928344
2019年02月,澎湖縣,1795600,2,0.0003,1594445,254,0.0013,72666,184,0.0004,3462711
2019年02月,金門縣,696600,3,0.0001,1190950,275,0.001,126847,167,0.0007,2014397
2019年02月,連江縣,0,0,0,540282,57,0.0004,23276,20,0.0001,563558
2019年02月,合計,6676302304,3484,1,1217069824,82950,1,194679441,70081,1,8088051569
2019年01月,新北市,205065024,193,0.0269,204370346,14422,0.1315,57729707,16299,0.2446,467165077
2019年01月,台北市,21399100,27,0.0028,19625465,2003,0.0126,16488545,6609,0.0699,57513110
2019年01月,桃園市,1240857871,680,0.1627,248399533,6822,0.1598,27376844,6325,0.116,1516634248
2019年01月,台中市,1266985372,388,0.1661,238506933,12186,0.1534,67601218,17692,0.2864,1573093523
2019年01月,台南市,1264980682,383,0.1658,194389446,10575,0.125,10734188,4773,0.0455,1470104316
2019年01月,高雄市,1293205762,518,0.1695,177780790,6037,0.1144,19507289,6722,0.0827,1490493841
2019年01月,宜蘭縣,104603229,58,0.0137,25078346,1187,0.0161,929913,802,0.0039,130611488
2019年01月,新竹縣,537690870,201,0.0705,49237306,1712,0.0317,3386832,1290,0.0144,590315008
2019年01月,苗栗縣,340544541,139,0.0446,39095839,1270,0.0251,3902513,1371,0.0165,383542893
2019年01月,彰化縣,317690360,266,0.0416,168442129,15798,0.1083,15479569,6810,0.0656,501612058
2019年01月,南投縣,60706608,85,0.008,27850978,1096,0.0179,1544362,772,0.0065,90101948
2019年01月,雲林縣,202878700,82,0.0266,38579782,2328,0.0248,2098775,1071,0.0089,243557257
2019年01月,嘉義縣,44236172,60,0.0058,37541403,1914,0.0241,2275414,1107,0.0096,84052989
2019年01月,屏東縣,60315316,108,0.0079,33454183,1600,0.0215,2623570,1095,0.0111,96393069
2019年01月,台東縣,8423600,3,0.0011,2379912,321,0.0015,232103,284,0.001,11035615
2019年01月,花蓮縣,42251000,14,0.0055,9202045,543,0.0059,634323,409,0.0027,52087368
2019年01月,基隆市,6881385,11,0.0009,8020427,359,0.0052,495209,395,0.0021,15397021
2019年01月,新竹市,603928335,120,0.0792,25340689,1541,0.0163,1805750,947,0.0077,631074774
2019年01月,嘉義市,2379824,4,0.0003,3719129,551,0.0024,874493,622,0.0037,6973446
2019年01月,澎湖縣,1824600,2,0.0002,1710286,255,0.0011,117613,210,0.0005,3652499
2019年01月,金門縣,872200,3,0.0001,1384940,275,0.0009,149127,201,0.0006,2406267
2019年01月,連江縣,0,0,0,588744,57,0.0004,14742,15,0.0001,603486
2019年01月,合計,7627720551,3345,1,1554698651,82852,1,236002099,75821,1,9418421301
2018年12月,新北市,220874836,208,0.028,211171625,14366,0.1327,53051759,15358,0.2391,485098220
2018年12月,台北市,20706300,26,0.0026,21187605,1987,0.0133,9524113,4318,0.0429,51418018
2018年12月,桃園市,1271356944,722,0.1614,246401760,6781,0.1548,25226000,5891,0.1137,1542984704
2018年12月,台中市,1286462039,398,0.1633,241807752,12143,0.1519,61978690,14876,0.2794,1590248481
2018年12月,台南市,1329329744,402,0.1688,197217680,10556,0.1239,12825303,5151,0.0578,1539372727
2018年12月,高雄市,1319789631,518,0.1676,186648031,6015,0.1173,22553455,6606,0.1017,1528991117
2018年12月,宜蘭縣,99896573,60,0.0127,24886819,1178,0.0156,1412369,975,0.0064,126195761
2018年12月,新竹縣,559910881,216,0.0711,49836910,1698,0.0313,3002080,1314,0.0135,612749871
2018年12月,苗栗縣,355342332,143,0.0451,39036420,1274,0.0245,2870917,1023,0.0129,397249669
2018年12月,彰化縣,323187408,280,0.041,168302630,15777,0.1057,15064892,6804,0.0679,506554930
2018年12月,南投縣,66581964,89,0.0085,27019721,1092,0.017,2145027,1030,0.0097,95746712
2018年12月,雲林縣,203439628,84,0.0258,39285576,2327,0.0247,2129614,999,0.0096,244854818
2018年12月,嘉義縣,44870848,62,0.0057,51363200,1911,0.0323,2429758,989,0.011,98663806
2018年12月,屏東縣,62765693,112,0.008,33870338,1596,0.0213,2160404,1034,0.0097,98796435
2018年12月,台東縣,8110600,3,0.001,2352836,323,0.0015,240491,291,0.0011,10703927
2018年12月,花蓮縣,78185200,15,0.0099,9612466,537,0.006,479596,431,0.0022,88277262
2018年12月,基隆市,8510586,14,0.0011,7879280,354,0.005,791127,455,0.0036,17180993
2018年12月,新竹市,611699580,124,0.0777,26316737,1536,0.0165,2690487,981,0.0121,640706804
2018年12月,嘉義市,2476640,5,0.0003,3835134,552,0.0024,1026019,598,0.0046,7337793
2018年12月,澎湖縣,1738100,2,0.0002,1755191,255,0.0011,81430,171,0.0004,3574721
2018年12月,金門縣,965200,3,0.0001,1378462,275,0.0009,135626,171,0.0006,2479288
2018年12月,連江縣,0,0,0,579545,56,0.0004,20960,20,0.0001,600505
2018年12月,合計,7876200727,3486,1,1591745718,82589,1,221840117,69486,1,9689786562
2018年11月,新北市,225330380,209,0.0284,214764858,14338,0.1342,65521441,16297,0.2519,505616679
2018年11月,台北市,20914800,26,0.0026,20114296,1977,0.0126,19606953,6611,0.0754,60636049
2018年11月,桃園市,1293000475,722,0.1632,237090147,6761,0.1482,29217099,6268,0.1123,1559307721
2018年11月,台中市,1262710825,401,0.1594,248403708,12108,0.1552,73616287,17573,0.283,1584730820
2018年11月,台南市,1326398820,404,0.1674,202618008,10534,0.1266,11952751,4663,0.046,1540969579
2018年11月,高雄市,1356797486,514,0.1713,179613187,5997,0.1122,20894750,6560,0.0803,1557305423
2018年11月,宜蘭縣,97962784,60,0.0124,25400972,1176,0.0159,1004911,768,0.0039,124368667
2018年11月,新竹縣,563029560,217,0.0711,50766668,1691,0.0317,3734953,1238,0.0144,617531181
2018年11月,苗栗縣,340862759,145,0.043,38935708,1271,0.0243,4194145,1332,0.0161,383992612
2018年11月,彰化縣,332992500,279,0.042,170479444,15760,0.1065,16294469,6713,0.0627,519766413
2018年11月,南投縣,67758008,89,0.0086,27873295,1090,0.0174,1701541,748,0.0065,97332844
2018年11月,雲林縣,213040058,84,0.0269,40360537,2324,0.0252,2187304,1035,0.0084,255587899
2018年11月,嘉義縣,45728604,61,0.0058,54969679,1911,0.0344,2501092,1077,0.0096,103199375
2018年11月,屏東縣,61779347,111,0.0078,34640738,1588,0.0216,2647552,1064,0.0102,99067637
2018年11月,台東縣,8285900,3,0.001,2335492,322,0.0015,254067,265,0.001,10875459
2018年11月,花蓮縣,74691600,15,0.0094,9552494,533,0.006,686090,389,0.0026,84930184
2018年11月,基隆市,9031689,14,0.0011,7700169,353,0.0048,592379,391,0.0023,17324237
2018年11月,新竹市,615897988,124,0.0777,26765519,1530,0.0167,2226221,930,0.0086,644889728
2018年11月,嘉義市,2309640,5,0.0003,4057361,551,0.0025,926665,611,0.0036,7293666
2018年11月,澎湖縣,1657700,2,0.0002,1783337,255,0.0011,135719,192,0.0005,3576756
2018年11月,金門縣,1825400,3,0.0002,1386810,275,0.0009,171375,187,0.0007,3383585
2018年11月,連江縣,0,0,0,577090,56,0.0004,14757,14,0.0001,591847
2018年11月,合計,7922006323,3488,1,1600189517,82401,1,260082521,74926,1,9782278361
2018年10月,新北市,235986520,209,0.0286,228702523,14311,0.137,65442301,15357,0.2573,530131344
2018年10月,台北市,21193200,26,0.0026,22102733,1964,0.0132,12378559,4325,0.0487,55674492
2018年10月,桃園市,1331409555,721,0.1615,245312847,6728,0.147,29315233,5852,0.1153,1606037635
2018年10月,台中市,1316983805,401,0.1597,258772692,12082,0.155,68512799,14748,0.2694,1644269296
2018年10月,台南市,1376168324,404,0.1669,210031181,10517,0.1258,14449447,5079,0.0568,1600648952
2018年10月,高雄市,1396056314,514,0.1693,191971379,5961,0.115,22969692,6463,0.0903,1610997385
2018年10月,宜蘭縣,104154058,60,0.0126,26603665,1175,0.0159,1746356,929,0.0069,132504079
2018年10月,新竹縣,589168023,217,0.0715,53745795,1689,0.0322,3804188,1288,0.015,646718006
2018年10月,苗栗縣,383432742,146,0.0465,41060805,1266,0.0246,3390201,1007,0.0133,427883748
2018年10月,彰化縣,346487924,280,0.042,176664400,15734,0.1058,16114667,6737,0.0634,539266991
2018年10月,南投縣,72490276,87,0.0088,29036916,1088,0.0174,2331457,1000,0.0092,103858649
2018年10月,雲林縣,225337992,84,0.0273,40773801,2323,0.0244,2192209,976,0.0086,268304002
2018年10月,嘉義縣,47658308,61,0.0058,51004023,1903,0.0306,2606359,976,0.0102,101268690
2018年10月,屏東縣,62749184,109,0.0076,35437995,1588,0.0212,2366198,1013,0.0093,100553377
2018年10月,台東縣,8329100,3,0.001,2322136,319,0.0014,270498,284,0.0011,10921734
2018年10月,花蓮縣,75589600,15,0.0092,9746751,529,0.0058,607404,420,0.0024,85943755
2018年10月,基隆市,9158200,14,0.0011,8324024,351,0.005,1015124,453,0.004,18497348
2018年10月,新竹市,636173822,123,0.0772,29274730,1523,0.0175,3378502,973,0.0133,668827054
2018年10月,嘉義市,1917400,4,0.0002,4295290,553,0.0026,1107025,583,0.0044,7319715
2018年10月,澎湖縣,1754000,2,0.0002,1907606,255,0.0011,111120,157,0.0004,3772726
2018年10月,金門縣,1977400,3,0.0002,1466265,275,0.0009,172539,163,0.0007,3616204
2018年10月,連江縣,0,0,0,597240,56,0.0004,19053,17,0.0001,616293
2018年10月,合計,8244175747,3483,1,1669154797,82190,1,254300931,68800,1,10167631475
2018年09月,新北市,234782968,210,0.029,245305499,14279,0.148,80808322,16299,0.263,560896789
2018年09月,台北市,21557000,26,0.0027,24477249,1954,0.0148,25172887,6599,0.0819,71207136
2018年09月,桃園市,1343562684,720,0.1659,251096721,6704,0.1515,35802443,6225,0.1165,1630461848
2018年09月,台中市,1278314478,398,0.1578,262242724,12060,0.1582,84778811,17467,0.2759,1625336013
