日期,縣市,801 KW以上售電量(度),801 KW以上抄表戶數,801 KW以上用電佔比(%),小於等於800 KW售電量(度),小於等於800 KW抄表戶數,小於等於800 KW用電佔比(%),表燈營業用電售電量(度),表燈營業用電抄表戶數,表燈營業用電用電佔比(%),合計
2017年11月,新竹市,48275560,55,0.0433,29059136,1863,0.0233,32538613,12263,0.0178,109873309
2017年11月,嘉義市,9846200,16,0.0088,18657690,1142,0.0149,20874809,10253,0.0115,49378699
2017年11月,澎湖縣,1976800,6,0.0018,7119016,433,0.0057,7175867,3872,0.0039,16271683
2017年11月,金門縣,3183992,8,0.0029,3809164,584,0.0031,5278633,2816,0.0029,12271789
2017年11月,連江縣,0,0,0,1595400,171,0.0013,1271108,648,0.0007,2866508
2017年11月,合計,1114271833,1549,1,1248399509,79175,1,1822915249,730261,1,4185586591
2017年10月,新北市,113683260,157,0.0917,190955902,10291,0.1294,334679236,106098,0.1828,639318398
2017年10月,台北市,372163748,477,0.3001,276573819,13518,0.1874,265190118,92281,0.1448,913927685
2017年10月,桃園市,138858461,154,0.112,115308666,5013,0.0781,188092322,56076,0.1027,442259449
2017年10月,台中市,130201638,183,0.105,202286039,10367,0.137,282235817,97966,0.1541,614723494
2017年10月,台南市,67647892,79,0.0545,115975713,7104,0.0786,125629070,52643,0.0686,309252675
2017年10月,高雄市,164646853,179,0.1328,180306227,9723,0.1221,186757151,76494,0.102,531710231
2017年10月,宜蘭縣,15942674,29,0.0129,25606064,1178,0.0173,32102365,14006,0.0175,73651103
2017年10月,新竹縣,17590820,19,0.0142,34441279,1922,0.0233,44780840,15819,0.0245,96812939
2017年10月,苗栗縣,12867218,20,0.0104,23156356,1080,0.0157,34179618,14274,0.0187,70203192
2017年10月,彰化縣,47388193,28,0.0382,63352440,4731,0.0429,89577405,42133,0.0489,200318038
2017年10月,南投縣,7958100,17,0.0064,26307555,1343,0.0178,29300322,15238,0.016,63565977
2017年10月,雲林縣,12244936,22,0.0099,30707527,1969,0.0208,31902037,17428,0.0174,74854500
2017年10月,嘉義縣,14177500,13,0.0114,15080584,960,0.0102,22891481,12054,0.0125,52149565
2017年10月,屏東縣,19103253,32,0.0154,40868239,2754,0.0277,42354354,21306,0.0231,102325846
2017年10月,台東縣,5653200,9,0.0046,16497613,694,0.0112,13521079,8171,0.0074,35671892
2017年10月,花蓮縣,18143862,25,0.0146,24490431,1089,0.0166,24261206,11226,0.0133,66895499
2017年10月,基隆市,10607300,22,0.0086,21712498,1142,0.0147,20083195,7917,0.011,52402993
2017年10月,新竹市,53651739,55,0.0433,34810448,1861,0.0236,33790377,11250,0.0185,122252564
2017年10月,嘉義市,11279000,16,0.0091,21938905,1142,0.0149,19506146,9209,0.0107,52724051
2017年10月,澎湖縣,2245600,6,0.0018,8883467,434,0.006,4941453,2536,0.0027,16070520
2017年10月,金門縣,4088544,8,0.0033,4836122,585,0.0033,3818033,2373,0.0021,12742699
2017年10月,連江縣,0,0,0,2123307,170,0.0014,1431325,744,0.0008,3554632
2017年10月,合計,1240143791,1550,1,1476219201,79070,1,1831024950,687242,1,4547387942
2017年09月,新北市,120225920,155,0.0916,196184354,10273,0.1315,382386365,118403,0.1974,698796639
2017年09月,台北市,400269240,475,0.3051,287658206,13517,0.1929,307688725,101123,0.1589,995616171
2017年09月,桃園市,149709734,153,0.1141,119432164,5012,0.0801,183909019,54450,0.095,453050917
2017年09月,台中市,136228881,183,0.1038,196497355,10337,0.1318,301907304,106516,0.1559,634633540
2017年09月,台南市,70363052,79,0.0536,114216615,7078,0.0766,117231001,52764,0.0605,301810668
2017年09月,高雄市,169752102,179,0.1294,176844633,9703,0.1186,184941843,80883,0.0955,531538578
2017年09月,宜蘭縣,17274831,29,0.0132,26827839,1176,0.018,37608176,16577,0.0194,81710846
2017年09月,新竹縣,18420860,19,0.014,34804309,1907,0.0233,37275358,13286,0.0192,90500527
2017年09月,苗栗縣,13800400,18,0.0105,23436630,1071,0.0157,37548307,16195,0.0194,74785337
2017年09月,彰化縣,48092929,28,0.0367,63139093,4714,0.0423,83649734,38304,0.0432,194881756
2017年09月,南投縣,8140200,17,0.0062,26153458,1338,0.0175,25093430,13169,0.013,59387088
2017年09月,雲林縣,13035920,22,0.0099,30444136,1971,0.0204,35978033,21253,0.0186,79458089
2017年09月,嘉義縣,15166000,13,0.0116,15313316,959,0.0103,24564995,13333,0.0127,55044311
2017年09月,屏東縣,19676067,32,0.015,40505141,2761,0.0272,44672158,23506,0.0231,104853366
2017年09月,台東縣,5939600,9,0.0045,17022447,692,0.0114,13437709,7153,0.0069,36399756
2017年09月,花蓮縣,19306400,24,0.0147,25544826,1089,0.0171,26669540,11519,0.0138,71520766
2017年09月,基隆市,11484640,22,0.0088,22845620,1139,0.0153,20615499,8012,0.0106,54945759
2017年09月,新竹市,56375492,55,0.043,35330532,1862,0.0237,35283737,12173,0.0182,126989761
2017年09月,嘉義市,11762800,16,0.009,22240922,1143,0.0149,21126167,10229,0.0109,55129889
2017年09月,澎湖縣,2392800,5,0.0018,9421642,434,0.0063,8198927,4144,0.0042,20013369
2017年09月,金門縣,4715264,8,0.0036,5203204,586,0.0035,5525111,2799,0.0029,15443579
2017年09月,連江縣,0,0,0,2272539,170,0.0015,1491549,646,0.0008,3764088
2017年09月,合計,1312133132,1541,1,1491338981,78932,1,1936802687,726437,1,4740274800
2017年08月,新北市,123732655,155,0.0922,195309418,10268,0.1307,320549874,104879,0.1817,639591947
2017年08月,台北市,423883720,474,0.3157,291712872,13515,0.1952,256186402,91997,0.1452,971782994
2017年08月,桃園市,152453135,152,0.1136,121188675,5001,0.0811,180277402,55426,0.1022,453919212
2017年08月,台中市,137135305,184,0.1021,195928118,10315,0.1311,268667433,97337,0.1523,601730856
2017年08月,台南市,68191620,79,0.0508,112627844,7077,0.0754,122023615,52424,0.0692,302843079
2017年08月,高雄市,167706452,177,0.1249,175776158,9702,0.1176,180677444,76141,0.1024,524160054
2017年08月,宜蘭縣,18173300,28,0.0135,27213214,1172,0.0182,31426915,13864,0.0178,76813429
2017年08月,新竹縣,19973120,19,0.0149,34497119,1906,0.0231,43025764,15659,0.0244,97496003
2017年08月,苗栗縣,14136820,22,0.0105,23685982,1072,0.0159,32961389,14241,0.0187,70784191
2017年08月,彰化縣,48182041,28,0.0359,62273947,4689,0.0417,88322400,42024,0.0501,198778388
2017年08月,南投縣,8062600,17,0.006,26584598,1338,0.0178,28052679,15182,0.0159,62699877
2017年08月,雲林縣,12752104,22,0.0095,29861287,1969,0.02,30679269,17295,0.0174,73292660
2017年08月,嘉義縣,14766300,13,0.011,15148706,958,0.0101,22673029,11981,0.0129,52588035
2017年08月,屏東縣,18959813,32,0.0141,40377684,2760,0.027,41451993,21152,0.0235,100789490
2017年08月,台東縣,6066000,9,0.0045,17667647,692,0.0118,13385166,8062,0.0076,37118813
2017年08月,花蓮縣,19309760,23,0.0144,25975032,1092,0.0174,23598486,11196,0.0134,68883278
2017年08月,基隆市,12039740,22,0.009,23370819,1142,0.0156,19250422,7867,0.0109,54660981
2017年08月,新竹市,58150624,55,0.0433,35507848,1858,0.0238,32067216,11168,0.0182,125725688
2017年08月,嘉義市,12064400,16,0.009,21810978,1144,0.0146,18499709,9147,0.0105,52375087
2017年08月,澎湖縣,2317800,5,0.0017,9791852,433,0.0066,5074523,2538,0.0029,17184175
2017年08月,金門縣,4432784,8,0.0033,5457892,586,0.0037,3664594,2381,0.0021,13555270
2017年08月,連江縣,0,0,0,2370068,170,0.0016,1430714,738,0.0008,3800782
2017年08月,合計,1342490093,1540,1,1494137758,78859,1,1763946438,682699,1,4600574289
2017年07月,新北市,118386937,158,0.0913,189702110,10262,0.1283,345576982,117776,0.1909,653666029
2017年07月,台北市,408479640,474,0.3149,283909320,13514,0.192,278349040,100512,0.1538,970738000
2017年07月,桃園市,142627629,151,0.11,118270994,5004,0.08,166703943,54081,0.0921,427602566
2017年07月,台中市,132974269,183,0.1025,195838338,10281,0.1325,287611473,105891,0.1589,616424080
2017年07月,台南市,67443280,80,0.052,114340860,7075,0.0773,116590973,52568,0.0644,298375113
2017年07月,高雄市,164600770,176,0.1269,179906029,9700,0.1217,183575637,80301,0.1014,528082436
2017年07月,宜蘭縣,17566336,28,0.0135,26352995,1167,0.0178,33255444,16513,0.0184,77174775
2017年07月,新竹縣,19645180,20,0.0151,33307269,1896,0.0225,34039686,13200,0.0188,86992135
2017年07月,苗栗縣,14065637,18,0.0108,23482617,1069,0.0159,35409354,16097,0.0196,72957608
2017年07月,彰化縣,45557248,27,0.0351,62304138,4671,0.0421,79801759,38082,0.0441,187663145
2017年07月,南投縣,7571648,17,0.0058,25561933,1333,0.0173,23847469,13159,0.0132,56981050
2017年07月,雲林縣,12201836,22,0.0094,29827313,1968,0.0202,34422150,21170,0.019,76451299
2017年07月,嘉義縣,14455200,13,0.0111,14996919,955,0.0101,23957635,13212,0.0132,53409754
2017年07月,屏東縣,18991786,32,0.0146,41032912,2758,0.0278,44238456,23369,0.0244,104263154
2017年07月,台東縣,6062600,9,0.0047,17604753,691,0.0119,12459066,7106,0.0069,36126419
2017年07月,花蓮縣,19113461,24,0.0147,25275354,1088,0.0171,24449368,11443,0.0135,68838183
2017年07月,基隆市,11895400,22,0.0092,22698850,1142,0.0154,18940531,7973,0.0105,53534781
2017年07月,新竹市,56702970,55,0.0437,34807635,1863,0.0235,32376620,12121,0.0179,123887225
2017年07月,嘉義市,11859000,16,0.0091,21377340,1148,0.0145,20215046,10150,0.0112,53451386
2017年07月,澎湖縣,2155400,5,0.0017,10145589,432,0.0069,7801060,4089,0.0043,20102049
2017年07月,金門縣,4617828,8,0.0036,5334809,586,0.0036,4864500,2784,0.0027,14817137
2017年07月,連江縣,0,0,0,2261299,169,0.0015,1302108,642,0.0007,3563407
2017年07月,合計,1296974055,1538,1,1478339376,78772,1,1809788300,722239,1,4585101731
2017年06月,新北市,117956193,156,0.0923,174240349,10253,0.1274,259532600,104045,0.1738,551729142
2017年06月,台北市,392742220,474,0.3072,260901004,13509,0.1907,205094325,91128,0.1374,858737549
2017年06月,桃園市,136539570,151,0.1068,107288703,4998,0.0784,147504291,54982,0.0988,391332564
2017年06月,台中市,132552620,182,0.1037,180916833,10247,0.1322,235504718,96819,0.1577,548974171
2017年06月,台南市,72041480,81,0.0564,108067015,7079,0.079,110414686,52159,0.0739,290523181
2017年06月,高雄市,168441559,176,0.1318,171495901,9688,0.1254,162422560,75534,0.1088,502360020
2017年06月,宜蘭縣,16061772,28,0.0126,22982209,1166,0.0168,25009818,13766,0.0167,64053799
2017年06月,新竹縣,19022480,21,0.0149,30541910,1897,0.0223,35249148,15343,0.0236,84813538
2017年06月,苗栗縣,13721871,19,0.0107,21674073,1072,0.0158,28532676,14111,0.0191,63928620
2017年06月,彰化縣,43651280,27,0.0341,57028914,4658,0.0417,76499507,41808,0.0512,177179701
2017年06月,南投縣,7988600,17,0.0062,24124357,1327,0.0176,25307316,15126,0.0169,57420273
2017年06月,雲林縣,12740048,22,0.01,28023172,1964,0.0205,27028397,17178,0.0181,67791617
2017年06月,嘉義縣,15503000,13,0.0121,14161875,955,0.0104,20840799,11900,0.014,50505674
2017年06月,屏東縣,20223376,32,0.0158,39704186,2765,0.029,37818837,21000,0.0253,97746399
2017年06月,台東縣,5747000,9,0.0045,16132738,691,0.0118,10711028,8136,0.0072,32590766
2017年06月,花蓮縣,18743060,23,0.0147,22766294,1089,0.0166,19795206,11155,0.0133,61304560
2017年06月,基隆市,11263140,22,0.0088,20163388,1143,0.0147,15469366,7820,0.0104,46895894
2017年06月,新竹市,55230981,55,0.0432,31349568,1861,0.0229,26143753,11053,0.0175,112724302
2017年06月,嘉義市,11541000,16,0.009,20835275,1153,0.0152,16143433,9106,0.0108,48519708
2017年06月,澎湖縣,2338200,5,0.0018,9141476,432,0.0067,4111216,2492,0.0028,15590892
2017年06月,金門縣,4347844,8,0.0034,4641546,584,0.0034,2888592,2382,0.0019,11877982
2017年06月,連江縣,0,0,0,1877519,169,0.0014,1134954,739,0.0008,3012473
2017年06月,合計,1278397294,1537,1,1368058305,78700,1,1493157226,677782,1,4139612825
2017年05月,新北市,109943809,157,0.0911,160554329,10241,0.1263,282658499,116887,0.1858,553156637
2017年05月,台北市,366806700,473,0.3039,238983407,13514,0.188,220274721,99846,0.1448,826064828
2017年05月,桃園市,126090532,150,0.1045,99053744,4976,0.0779,141686081,53793,0.0931,366830357
2017年05月,台中市,128309922,181,0.1063,171613631,10218,0.135,246428585,105345,0.162,546352138
2017年05月,台南市,69678980,81,0.0577,100232139,7072,0.0788,101072666,52344,0.0664,270983785
2017年05月,高雄市,162021995,175,0.1342,161683731,9690,0.1272,159137081,79698,0.1046,482842807
2017年05月,宜蘭縣,14536632,28,0.012,21004653,1163,0.0165,28043943,16415,0.0184,63585228
2017年05月,新竹縣,17091700,19,0.0142,28117904,1894,0.0221,28738866,13041,0.0189,73948470
2017年05月,苗栗縣,12764007,20,0.0106,19913791,1070,0.0157,30406914,16060,0.02,63084712
2017年05月,彰化縣,41889000,27,0.0347,53291137,4637,0.0419,70638767,37924,0.0464,165818904
2017年05月,南投縣,7509983,16,0.0062,22912791,1325,0.018,21762193,13095,0.0143,52184967
2017年05月,雲林縣,12308740,22,0.0102,26151637,1963,0.0206,29942259,21055,0.0197,68402636
2017年05月,嘉義縣,14551800,13,0.0121,13629019,954,0.0107,21540341,13120,0.0142,49721160
2017年05月,屏東縣,19409913,31,0.0161,37675764,2766,0.0296,38619448,23148,0.0254,95705125
2017年05月,台東縣,5424400,9,0.0045,14625344,689,0.0115,10232670,7016,0.0067,30282414
2017年05月,花蓮縣,17510180,23,0.0145,20870766,1085,0.0164,21108487,11398,0.0139,59489433
2017年05月,基隆市,10393140,22,0.0086,18463811,1144,0.0145,15396923,7915,0.0101,44253874
2017年05月,新竹市,53423163,55,0.0443,28572072,1862,0.0225,25592069,11988,0.0168,107587304
2017年05月,嘉義市,11210400,16,0.0093,19533959,1153,0.0154,17142479,10060,0.0113,47886838
2017年05月,澎湖縣,2225800,5,0.0018,8546880,430,0.0067,5933446,4042,0.0039,16706126
2017年05月,金門縣,3911816,8,0.0032,4096413,582,0.0032,3885493,2777,0.0026,11893722
2017年05月,連江縣,0,0,0,1797585,169,0.0014,1056107,639,0.0007,2853692
2017年05月,合計,1207012612,1531,1,1271324507,78597,1,1521298038,717606,1,3999635157
2017年04月,新北市,96712234,154,0.0916,144108872,10226,0.1271,225783159,103626,0.1711,466604265
2017年04月,台北市,322426769,473,0.3055,211020858,13488,0.1861,170619770,91003,0.1293,704067397
2017年04月,桃園市,109599052,148,0.1038,87007969,4963,0.0767,132347906,54801,0.1003,328954927
2017年04月,台中市,111880201,180,0.106,156681405,10195,0.1382,207689613,96244,0.1574,476251219
2017年04月,台南市,59337189,80,0.0562,88715078,7057,0.0782,97740245,51913,0.0741,245792512
2017年04月,高雄市,141999943,171,0.1345,143539104,9679,0.1266,144311337,75056,0.1094,429850384
2017年04月,宜蘭縣,12442981,27,0.0118,18982646,1163,0.0167,23382185,13679,0.0177,54807812
2017年04月,新竹縣,14966800,19,0.0142,25470923,1893,0.0225,31441847,15236,0.0238,71879570
2017年04月,苗栗縣,10679020,19,0.0101,17931773,1069,0.0158,26213110,14075,0.0199,54823903
2017年04月,彰化縣,38539954,27,0.0365,48400458,4619,0.0427,70727018,41765,0.0536,157667430
2017年04月,南投縣,6543400,16,0.0062,21022658,1325,0.0185,23955284,15091,0.0182,51521342
2017年04月,雲林縣,10504396,22,0.01,23230079,1956,0.0205,25024208,17032,0.019,58758683
2017年04月,嘉義縣,11795300,13,0.0112,11832073,952,0.0104,20561806,11853,0.0156,44189179
2017年04月,屏東縣,16368992,31,0.0155,33506618,2761,0.0296,34081516,20852,0.0258,83957126
2017年04月,台東縣,4681800,9,0.0044,12906652,691,0.0114,9626455,7992,0.0073,27214907
2017年04月,花蓮縣,15066100,23,0.0143,18512164,1085,0.0163,18841463,11120,0.0143,52419727
2017年04月,基隆市,9089100,22,0.0086,16430987,1144,0.0145,13851840,7790,0.0105,39371927
2017年04月,新竹市,47752647,55,0.0452,25423063,1858,0.0224,22288119,10941,0.0169,95463829
2017年04月,嘉義市,9744000,16,0.0092,16906551,1153,0.0149,14101889,9041,0.0107,40752440
2017年04月,澎湖縣,2186800,5,0.0021,6966958,429,0.0061,3246613,2314,0.0025,12400371
2017年04月,金門縣,3152796,8,0.003,3554058,583,0.0031,2721612,2378,0.0021,9428466
2017年04月,連江縣,0,0,0,1614753,169,0.0014,1021396,732,0.0008,2636149
2017年04月,合計,1055469474,1518,1,1133765700,78458,1,1319578391,674534,1,3508813565
2017年03月,新北市,91949700,153,0.0903,130962496,10218,0.1279,243615927,116712,0.1831,466528123
2017年03月,台北市,314433411,472,0.3087,193522181,13489,0.1891,184161584,99401,0.1384,692117176
2017年03月,桃園市,103809021,148,0.1019,80371062,4954,0.0785,125032100,53593,0.094,309212183
2017年03月,台中市,107019369,179,0.1051,138631841,10169,0.1354,211254343,104843,0.1588,456905553
2017年03月,台南市,56672760,80,0.0556,78393856,7050,0.0766,89021081,52135,0.0669,224087697
2017年03月,高雄市,138203886,171,0.1357,130158474,9661,0.1272,138844132,79345,0.1043,407206492
2017年03月,宜蘭縣,11875474,26,0.0117,17392887,1157,0.017,25891344,16339,0.0195,55159705
2017年03月,新竹縣,14704500,19,0.0144,22880978,1891,0.0224,26673354,12963,0.02,64258832
2017年03月,苗栗縣,9951020,19,0.0098,16129125,1068,0.0158,28327670,15986,0.0213,54407815
2017年03月,彰化縣,38231784,28,0.0375,42692312,4596,0.0417,64287091,37815,0.0483,145211187
2017年03月,南投縣,6529353,16,0.0064,19335308,1323,0.0189,20521891,13072,0.0154,46386552
2017年03月,雲林縣,9867488,22,0.0097,20856558,1960,0.0204,27992094,20894,0.021,58716140
2017年03月,嘉義縣,10854100,13,0.0107,10757394,947,0.0105,20653777,13058,0.0155,42265271
2017年03月,屏東縣,16386375,31,0.0161,29602540,2755,0.0289,34493991,22999,0.0259,80482906
2017年03月,台東縣,4511400,9,0.0044,11889122,692,0.0116,9251767,6911,0.007,25652289
2017年03月,花蓮縣,14648368,23,0.0144,16872084,1085,0.0165,19687433,11335,0.0148,51207885
2017年03月,基隆市,8387300,22,0.0082,14967985,1145,0.0146,13597676,7889,0.0102,36952961
2017年03月,新竹市,46544017,55,0.0457,22725262,1857,0.0222,22209977,11884,0.0167,91479256
2017年03月,嘉義市,9303800,16,0.0091,14597870,1151,0.0143,15502249,9948,0.0116,39403919
2017年03月,澎湖縣,1888800,5,0.0019,5934172,428,0.0058,5026791,3831,0.0038,12849763
2017年03月,金門縣,2692868,8,0.0026,3301816,581,0.0032,3689184,2813,0.0028,9683868
2017年03月,連江縣,0,0,0,1578086,169,0.0015,971274,629,0.0007,2549360
2017年03月,合計,1018464794,1515,1,1023553409,78346,1,1330706730,714395,1,3372724933
2017年02月,新北市,76805127,154,0.0901,128173681,10208,0.1309,224503418,103339,0.172,429482226
2017年02月,台北市,268767740,477,0.3153,182813840,13465,0.1868,170076332,90458,0.1303,621657912
2017年02月,桃園市,87270790,152,0.1024,76013518,4956,0.0777,130674435,54621,0.1001,293958743
2017年02月,台中市,88164240,178,0.1034,133960425,10141,0.1368,200951245,95876,0.154,423075910
2017年02月,台南市,45132841,81,0.0529,74550774,7037,0.0762,95979322,51778,0.0735,215662937
2017年02月,高雄市,114034689,172,0.1338,120566272,9655,0.1232,140882738,74761,0.108,375483699
2017年02月,宜蘭縣,10413090,26,0.0122,16962217,1156,0.0173,23499122,13612,0.018,50874429
2017年02月,新竹縣,12115600,19,0.0142,22775961,1826,0.0233,31519427,15171,0.0242,66410988
2017年02月,苗栗縣,8720680,18,0.0102,15677125,1069,0.016,25807751,13986,0.0198,50205556
2017年02月,彰化縣,31688903,28,0.0372,41817759,4591,0.0427,71124233,41766,0.0545,144630895
2017年02月,南投縣,5365810,16,0.0063,18659899,1322,0.0191,24350792,15069,0.0187,48376501
2017年02月,雲林縣,7798148,22,0.0091,20286944,1951,0.0207,25525574,16859,0.0196,53610666
2017年02月,嘉義縣,8522300,13,0.01,10236758,949,0.0105,20231162,11766,0.0155,38990220
2017年02月,屏東縣,12714868,31,0.0149,28250138,2753,0.0289,33352781,20730,0.0256,74317787
2017年02月,台東縣,3873400,9,0.0045,11254672,691,0.0115,9726617,7975,0.0075,24854689
2017年02月,花蓮縣,12628079,24,0.0148,16198231,1082,0.0165,18960830,10990,0.0145,47787140
2017年02月,基隆市,7273840,22,0.0085,14651947,1146,0.015,13966812,7757,0.0107,35892599
2017年02月,新竹市,38948176,55,0.0457,22105476,1859,0.0226,22077933,10889,0.0169,83131585
2017年02月,嘉義市,7854000,16,0.0092,13831831,1149,0.0141,14742420,8913,0.0113,36428251
2017年02月,澎湖縣,2016200,5,0.0024,5457254,428,0.0056,3087645,2235,0.0024,10561099
2017年02月,金門縣,2275860,8,0.0027,3133017,580,0.0032,2759185,2407,0.0021,8168062
2017年02月,連江縣,0,0,0,1508355,168,0.0015,1234270,738,0.0009,2742625
2017年02月,合計,852384381,1526,1,978886094,78182,1,1305034044,671696,1,3136304519
2017年01月,新北市,89479560,154,0.0931,137545209,10197,0.1307,280757261,116172,0.184,507782030
2017年01月,台北市,304852920,478,0.3172,199886796,13462,0.19,217109572,99008,0.1423,721849288
2017年01月,桃園市,99666272,152,0.1037,81669936,4950,0.0776,140780003,53474,0.0923,322116211
2017年01月,台中市,98274026,179,0.1023,145219246,10087,0.138,242881151,104145,0.1592,486374423
2017年01月,台南市,51775540,82,0.0539,79056005,7036,0.0751,101922874,52097,0.0668,232754419
2017年01月,高雄市,127302807,172,0.1325,127910585,9627,0.1216,158451013,79062,0.1039,413664405
2017年01月,宜蘭縣,11694396,26,0.0122,17724517,1153,0.0168,28577050,16343,0.0187,57995963
2017年01月,新竹縣,13626500,19,0.0142,24049578,1823,0.0229,29786622,12887,0.0195,67462700
2017年01月,苗栗縣,9981740,18,0.0104,16763083,1067,0.0159,31836386,16041,0.0209,58581209
2017年01月,彰化縣,34160307,29,0.0355,44730012,4575,0.0425,74353364,37790,0.0487,153243683
2017年01月,南投縣,5976600,16,0.0062,19780235,1316,0.0188,23716378,13067,0.0155,49473213
2017年01月,雲林縣,9109960,22,0.0095,21371830,1945,0.0203,31785489,20776,0.0208,62267279
2017年01月,嘉義縣,9766200,13,0.0102,10801592,947,0.0103,23482062,13035,0.0154,44049854
2017年01月,屏東縣,14452229,31,0.015,30475958,2745,0.029,38736408,22868,0.0254,83664595
2017年01月,台東縣,4178400,9,0.0043,12023704,689,0.0114,10254936,6996,0.0067,26457040
2017年01月,花蓮縣,14119420,24,0.0147,17210965,1082,0.0164,21665311,11258,0.0142,52995696
2017年01月,基隆市,8522140,22,0.0089,15988064,1152,0.0152,15298237,7871,0.01,39808441
2017年01月,新竹市,40189128,55,0.0418,23875756,1853,0.0227,25498701,11831,0.0167,89563585
2017年01月,嘉義市,8920400,16,0.0093,14544840,1142,0.0138,17689222,9941,0.0116,41154462
2017年01月,澎湖縣,2315800,5,0.0024,5980568,427,0.0057,5673303,3841,0.0037,13969671
2017年01月,金門縣,2618140,8,0.0027,3367205,580,0.0032,4031233,2823,0.0026,10016578
2017年01月,連江縣,0,0,0,2196132,168,0.0021,1429955,624,0.0009,3626087
2017年01月,合計,960982485,1530,1,1052171816,78023,1,1525716531,711950,1,3538870832
2016年12月,新北市,96917200,154,0.0919,150072904,10162,0.1286,264058510,102847,0.1707,511048614
2016年12月,台北市,332057137,477,0.315,221647565,13450,0.1899,207134765,90137,0.1339,760839467
2016年12月,桃園市,108735006,152,0.1031,90092839,4943,0.0772,151837955,54335,0.0982,350665800
2016年12月,台中市,108568518,179,0.103,159427977,10053,0.1366,241234794,95374,0.1559,509231289
2016年12月,台南市,58116780,84,0.0551,89544107,7030,0.0767,114537326,51647,0.074,262198213
2016年12月,高雄市,141029779,173,0.1338,147209392,9613,0.1261,167247237,74524,0.1081,455486408
2016年12月,宜蘭縣,12349367,27,0.0117,19234563,1152,0.0165,26095895,13465,0.0169,57679825
2016年12月,新竹縣,14796800,19,0.014,25968718,1816,0.0223,37187126,15058,0.024,77952644
2016年12月,苗栗縣,10489796,19,0.0099,18483297,1065,0.0158,30458019,13997,0.0197,59431112
2016年12月,彰化縣,35577925,29,0.0337,49099406,4561,0.0421,84094435,41666,0.0544,168771766
2016年12月,南投縣,6624700,16,0.0063,21555689,1309,0.0185,28298373,15050,0.0183,56478762
2016年12月,雲林縣,10207040,22,0.0097,24353412,1933,0.0209,31995555,16805,0.0207,66556007
2016年12月,嘉義縣,11234500,13,0.0107,12104663,943,0.0104,23477513,11737,0.0152,46816676
2016年12月,屏東縣,16003008,31,0.0152,34000760,2748,0.0291,38520346,20578,0.0249,88524114
2016年12月,台東縣,4853400,9,0.0046,12936796,688,0.0111,11817980,7915,0.0076,29608176
2016年12月,花蓮縣,15737540,24,0.0149,18854837,1079,0.0162,20887303,10920,0.0135,55479680
2016年12月,基隆市,9178200,22,0.0087,17111259,1152,0.0147,16188358,7722,0.0105,42477817
2016年12月,新竹市,47245255,55,0.0448,26813470,1851,0.023,26623374,10858,0.0172,100682099
2016年12月,嘉義市,9452000,16,0.009,16844817,1139,0.0144,17325864,8823,0.0112,43622681
2016年12月,澎湖縣,2183600,5,0.0021,6484684,425,0.0056,3655653,2223,0.0024,12323937
2016年12月,金門縣,2941184,8,0.0028,3646107,581,0.0031,3145449,2394,0.002,9732740
2016年12月,連江縣,0,0,0,1594478,166,0.0014,1164612,745,0.0008,2759090
2016年12月,合計,1054298735,1534,1,1167081740,77859,1,1546986442,668820,1,3768366917
2016年11月,新北市,100566800,154,0.0916,164078933,10149,0.1289,338085319,115706,0.1875,602731052
2016年11月,台北市,341421580,479,0.3111,240235360,13438,0.1887,269212808,98700,0.1493,850869748
2016年11月,桃園市,111768792,148,0.1019,99248513,4938,0.0779,165761818,53139,0.0919,376779123
2016年11月,台中市,112316831,179,0.1024,173897092,10043,0.1366,285586999,103823,0.1584,571800922
2016年11月,台南市,62484620,82,0.0569,99704668,7038,0.0783,118317034,51922,0.0656,280506322
2016年11月,高雄市,150883515,172,0.1375,159420949,9591,0.1252,180630980,78812,0.1002,490935444
2016年11月,宜蘭縣,12766068,28,0.0116,20653582,1147,0.0162,33866306,16254,0.0188,67285956
2016年11月,新竹縣,15446000,19,0.0141,28543256,1814,0.0224,34264663,12769,0.019,78253919
2016年11月,苗栗縣,11422080,21,0.0104,20109834,1066,0.0158,37060341,16136,0.0206,68592255
2016年11月,彰化縣,35909627,30,0.0327,53075718,4542,0.0417,83261033,37642,0.0462,172246378
2016年11月,南投縣,6970800,16,0.0064,23223501,1306,0.0182,26520834,13017,0.0147,56715135
2016年11月,雲林縣,11080312,23,0.0101,25844355,1929,0.0203,38047122,20688,0.0211,74971789
2016年11月,嘉義縣,12239100,13,0.0112,13285695,942,0.0104,26199975,12982,0.0145,51724770
2016年11月,屏東縣,17128688,31,0.0156,36221390,2749,0.0284,42802593,22721,0.0237,96152671
2016年11月,台東縣,4743000,10,0.0043,14125274,690,0.0111,13065976,7036,0.0072,31934250
2016年11月,花蓮縣,16170840,24,0.0147,20663838,1077,0.0162,24722867,11199,0.0137,61557545
2016年11月,基隆市,9208100,22,0.0084,18714529,1155,0.0147,18284214,7833,0.0101,46206843
2016年11月,新竹市,49210434,54,0.0448,30084048,1850,0.0236,32350140,11783,0.0179,111644622
2016年11月,嘉義市,10000400,16,0.0091,19056305,1135,0.015,21456024,9865,0.0119,50512729
2016年11月,澎湖縣,2149200,5,0.002,7372389,425,0.0058,7048987,3817,0.0039,16570576
